cell_id,genotype_id,is_driver,is_resistant,mother_genotype_id,mutation_id,x,y,z
4137,2807,0.0,0.0,0.0,0.0,-1,11,-12
4139,7537,0.0,0.0,0.0,0.0,-23,2,16
4140,4730,0.0,0.0,0.0,0.0,-30,10,30
4141,8285,0.0,0.0,0.0,0.0,-14,40,-16
4142,24,0.0,0.0,0.0,0.0,20,-16,3
4144,541,0.0,0.0,0.0,0.0,-23,22,6
4145,7063,0.0,0.0,0.0,0.0,-38,15,-6
4146,1900,0.0,0.0,0.0,0.0,20,-29,-6
4147,2066,0.0,0.0,0.0,0.0,5,7,9
4148,4817,0.0,0.0,0.0,0.0,-33,-4,15
4150,5651,0.0,0.0,0.0,0.0,-15,13,-27
4151,745,0.0,0.0,0.0,0.0,-22,7,2
4152,4171,0.0,0.0,0.0,0.0,-33,35,-1
4153,45,0.0,0.0,0.0,0.0,-16,10,-12
4154,196,0.0,0.0,0.0,0.0,10,-12,1
4155,2928,0.0,0.0,0.0,0.0,-3,-5,-8
4157,1692,0.0,0.0,0.0,0.0,-28,17,-26
4158,5587,0.0,0.0,0.0,0.0,-23,-14,-29
4159,554,0.0,0.0,0.0,0.0,-19,33,-14
4160,1448,0.0,0.0,0.0,0.0,0,10,-14
4163,1,0.0,0.0,0.0,0.0,-14,-17,-3
4164,5864,0.0,0.0,0.0,0.0,-42,12,-13
4165,6323,0.0,0.0,0.0,0.0,-39,21,4
4166,414,0.0,0.0,0.0,0.0,-14,-2,3
4167,3587,0.0,0.0,0.0,0.0,-7,9,0
4168,1,0.0,0.0,0.0,0.0,20,-14,11
4169,41,0.0,0.0,0.0,0.0,-13,26,9
4171,6703,0.0,0.0,0.0,0.0,-22,-14,-3
4172,3322,0.0,0.0,0.0,0.0,-13,-31,5
4174,104,0.0,0.0,0.0,0.0,3,4,-17
4175,6323,0.0,0.0,0.0,0.0,-37,22,9
4176,3716,0.0,0.0,0.0,0.0,-20,7,-28
4177,0,0.0,0.0,0.0,0.0,-34,21,-12
4178,2320,0.0,0.0,0.0,0.0,20,0,8
4179,5357,0.0,0.0,0.0,0.0,21,4,-4
4180,915,0.0,0.0,0.0,0.0,9,-6,-20
4181,6059,0.0,0.0,0.0,0.0,-9,-3,-22
4182,3197,0.0,0.0,0.0,0.0,3,-17,-2
4183,5223,0.0,0.0,0.0,0.0,-34,-10,-17
4184,228,0.0,0.0,0.0,0.0,4,24,18
4185,5867,0.0,0.0,0.0,0.0,-32,-11,-16
4186,45,0.0,0.0,0.0,0.0,-16,43,-2
4187,6035,0.0,0.0,0.0,0.0,12,3,-7
4188,4714,0.0,0.0,0.0,0.0,-30,22,-22
4189,1921,0.0,0.0,0.0,0.0,-1,14,-10
4190,0,0.0,0.0,0.0,0.0,-20,11,-22
4191,4561,0.0,0.0,0.0,0.0,1,-13,-7
4192,6616,0.0,0.0,0.0,0.0,5,18,1
4193,6902,0.0,0.0,0.0,0.0,11,-4,-36
4194,1500,0.0,0.0,0.0,0.0,9,34,-3
4195,549,0.0,0.0,0.0,0.0,8,-10,25
4197,8034,0.0,0.0,0.0,0.0,-14,-24,0
4198,24,0.0,0.0,0.0,0.0,12,-24,1
4199,5659,0.0,0.0,0.0,0.0,2,-8,-2
4200,5808,0.0,0.0,0.0,0.0,3,-14,-30
4201,0,0.0,0.0,0.0,0.0,-2,-2,-41
4202,2528,0.0,0.0,0.0,0.0,-31,6,-14
4203,2417,0.0,0.0,0.0,0.0,3,-14,19
4204,5573,0.0,0.0,0.0,0.0,3,26,-21
4205,1882,0.0,0.0,0.0,0.0,-30,4,9
4206,26,0.0,0.0,0.0,0.0,2,12,12
4207,41,0.0,0.0,0.0,0.0,-16,26,8
4208,0,0.0,0.0,0.0,0.0,-31,39,-12
4209,4307,0.0,0.0,0.0,0.0,29,16,-34
4210,367,0.0,0.0,0.0,0.0,-1,29,0
4211,3000,0.0,0.0,0.0,0.0,15,-9,-7
4213,7439,0.0,0.0,0.0,0.0,0,-6,-12
4214,96,0.0,0.0,0.0,0.0,-18,19,-18
4215,956,0.0,0.0,0.0,0.0,-20,27,-10
4216,26,0.0,0.0,0.0,0.0,-22,-17,-1
4217,7869,0.0,0.0,0.0,0.0,-5,-13,-36
4219,438,0.0,0.0,0.0,0.0,-42,5,13
4220,2060,0.0,0.0,0.0,0.0,-18,-16,0
4221,2978,0.0,0.0,0.0,0.0,-51,35,3
4222,2451,0.0,0.0,0.0,0.0,-41,6,-7
4223,218,0.0,0.0,0.0,0.0,12,5,-29
4224,0,0.0,0.0,0.0,0.0,-44,15,7
4225,78,0.0,0.0,0.0,0.0,8,6,10
4226,3702,0.0,0.0,0.0,0.0,-37,20,-18
4227,41,0.0,0.0,0.0,0.0,-16,15,25
4228,5430,0.0,0.0,0.0,0.0,-12,6,-8
4229,528,0.0,0.0,0.0,0.0,-14,11,-7
4230,159,0.0,0.0,0.0,0.0,-8,12,28
4231,883,0.0,0.0,0.0,0.0,4,-6,-27
4232,55,0.0,0.0,0.0,0.0,-21,28,27
4233,0,0.0,0.0,0.0,0.0,-29,2,-35
4235,1026,0.0,0.0,0.0,0.0,7,11,-14
4236,7303,0.0,0.0,0.0,0.0,21,12,12
4237,2326,0.0,0.0,0.0,0.0,-47,4,-18
4238,5730,0.0,0.0,0.0,0.0,6,-20,0
4239,642,0.0,0.0,0.0,0.0,21,-12,-6
4240,637,0.0,0.0,0.0,0.0,-7,12,-20
4241,261,0.0,0.0,0.0,0.0,25,-12,2
4242,1560,0.0,0.0,0.0,0.0,12,17,-15
4243,9017,0.0,0.0,0.0,0.0,0,13,-7
4244,96,0.0,0.0,0.0,0.0,-4,28,-17
4245,7607,0.0,0.0,0.0,0.0,-37,20,6
4246,438,0.0,0.0,0.0,0.0,-41,8,16
4247,951,0.0,0.0,0.0,0.0,2,-14,1
4249,3627,0.0,0.0,0.0,0.0,-26,12,7
4250,4363,0.0,0.0,0.0,0.0,9,-19,10
4251,45,0.0,0.0,0.0,0.0,5,-10,12
4253,652,0.0,0.0,0.0,0.0,-37,-3,-20
4254,3845,0.0,0.0,0.0,0.0,-7,-27,10
4255,8389,0.0,0.0,0.0,0.0,-10,8,-23
4256,7038,0.0,0.0,0.0,0.0,6,0,7
4258,98,0.0,0.0,0.0,0.0,-26,8,19
4259,2678,0.0,0.0,0.0,0.0,-35,-15,-14
4260,50,0.0,0.0,0.0,0.0,-10,-1,7
4261,0,0.0,0.0,0.0,0.0,14,18,12
4262,1000,0.0,0.0,0.0,0.0,-17,17,-5
4263,678,0.0,0.0,0.0,0.0,25,3,2
4264,3103,0.0,0.0,0.0,0.0,6,-4,-30
4265,0,0.0,0.0,0.0,0.0,7,34,-16
4266,4896,0.0,0.0,0.0,0.0,5,38,-1
4267,228,0.0,0.0,0.0,0.0,11,15,13
4268,3810,0.0,0.0,0.0,0.0,-31,23,1
4269,261,0.0,0.0,0.0,0.0,28,1,5
4270,3064,0.0,0.0,0.0,0.0,25,-2,4
4271,24,0.0,0.0,0.0,0.0,18,-29,1
4274,5497,0.0,0.0,0.0,0.0,-23,6,19
4275,6755,0.0,0.0,0.0,0.0,10,15,-12
4276,4419,0.0,0.0,0.0,0.0,-18,36,-18
4277,4296,0.0,0.0,0.0,0.0,13,-15,3
4278,383,0.0,0.0,0.0,0.0,38,-16,-9
4279,45,0.0,0.0,0.0,0.0,7,35,4
4280,5400,0.0,0.0,0.0,0.0,16,-18,-12
4281,3283,0.0,0.0,0.0,0.0,-43,14,-7
4282,2451,0.0,0.0,0.0,0.0,-40,16,-6
4283,367,0.0,0.0,0.0,0.0,-3,42,-3
4284,0,0.0,0.0,0.0,0.0,-17,4,-28
4285,2788,0.0,0.0,0.0,0.0,-31,22,-26
4286,4060,0.0,0.0,0.0,0.0,-26,-15,-3
4287,3962,0.0,0.0,0.0,0.0,-8,-18,17
4288,2759,0.0,0.0,0.0,0.0,1,17,-15
4289,591,0.0,0.0,0.0,0.0,0,17,-1
4290,4103,0.0,0.0,0.0,0.0,-4,-17,-29
4291,261,0.0,0.0,0.0,0.0,20,-6,7
4292,55,0.0,0.0,0.0,0.0,-38,23,-16
4293,196,0.0,0.0,0.0,0.0,-12,-10,24
4294,40,0.0,0.0,0.0,0.0,8,-31,-5
4295,3381,0.0,0.0,0.0,0.0,3,0,-2
4297,1649,0.0,0.0,0.0,0.0,-8,-7,-15
4298,854,0.0,0.0,0.0,0.0,-20,-14,-29
4299,8140,0.0,0.0,0.0,0.0,11,-22,4
4300,321,0.0,0.0,0.0,0.0,-5,1,-4
4301,7160,0.0,0.0,0.0,0.0,-10,8,-31
4302,563,0.0,0.0,0.0,0.0,7,-1,0
4303,8785,0.0,0.0,0.0,0.0,-13,0,10
4304,2162,0.0,0.0,0.0,0.0,-33,12,-12
4305,2678,0.0,0.0,0.0,0.0,-23,-11,-20
4306,40,0.0,0.0,0.0,0.0,-11,-10,-25
4307,402,0.0,0.0,0.0,0.0,-26,19,20
4308,0,0.0,0.0,0.0,0.0,-21,19,-6
4309,2831,0.0,0.0,0.0,0.0,1,-16,-10
4310,1649,0.0,0.0,0.0,0.0,-15,-9,-5
4311,3102,0.0,0.0,0.0,0.0,4,-11,22
4312,476,0.0,0.0,0.0,0.0,-2,14,15
4313,55,0.0,0.0,0.0,0.0,-21,43,15
4314,383,0.0,0.0,0.0,0.0,27,-17,-18
4315,0,0.0,0.0,0.0,0.0,16,-7,-32
4316,1454,0.0,0.0,0.0,0.0,18,0,1
4317,4102,0.0,0.0,0.0,0.0,5,-16,-1
4318,5079,0.0,0.0,0.0,0.0,8,-23,7
4319,8698,0.0,0.0,0.0,0.0,37,4,-11
4320,2102,0.0,0.0,0.0,0.0,8,7,20
4321,0,0.0,0.0,0.0,0.0,4,-3,-17
4322,3135,0.0,0.0,0.0,0.0,-12,15,-25
4323,6827,0.0,0.0,0.0,0.0,-11,19,-40
4324,883,0.0,0.0,0.0,0.0,-5,-12,-26
4325,7554,0.0,0.0,0.0,0.0,0,25,5
4326,404,0.0,0.0,0.0,0.0,-34,20,4
4328,2038,0.0,0.0,0.0,0.0,-16,10,0
4329,32,0.0,0.0,0.0,0.0,26,-30,0
4330,3369,0.0,0.0,0.0,0.0,30,-13,0
4331,84,0.0,0.0,0.0,0.0,13,15,19
4332,6531,0.0,0.0,0.0,0.0,-8,22,14
4333,2351,0.0,0.0,0.0,0.0,-7,35,-6
4334,5586,0.0,0.0,0.0,0.0,25,4,-18
4336,6229,0.0,0.0,0.0,0.0,-21,16,10
4337,325,0.0,0.0,0.0,0.0,-21,6,-16
4338,0,0.0,0.0,0.0,0.0,-27,-1,12
4339,234,0.0,0.0,0.0,0.0,-15,13,-25
4340,383,0.0,0.0,0.0,0.0,26,-17,-25
4341,8772,0.0,0.0,0.0,0.0,0,6,-8
4342,3109,0.0,0.0,0.0,0.0,-13,-11,-9
4343,2050,0.0,0.0,0.0,0.0,-8,-8,-19
4344,0,0.0,0.0,0.0,0.0,-4,5,-18
4345,26,0.0,0.0,0.0,0.0,-4,20,0
4346,644,0.0,0.0,0.0,0.0,5,16,-32
4347,526,0.0,0.0,0.0,0.0,0,15,6
4348,0,0.0,0.0,0.0,0.0,-45,24,-5
4349,7397,0.0,0.0,0.0,0.0,6,-24,3
4350,5388,0.0,0.0,0.0,0.0,22,-2,-17
4351,5956,0.0,0.0,0.0,0.0,8,5,-32
4352,883,0.0,0.0,0.0,0.0,2,-1,-31
4353,32,0.0,0.0,0.0,0.0,22,16,-8
4354,526,0.0,0.0,0.0,0.0,-5,-12,22
4355,7876,0.0,0.0,0.0,0.0,-33,13,1
4356,196,0.0,0.0,0.0,0.0,-7,-11,24
4358,1523,0.0,0.0,0.0,0.0,-15,23,20
4359,150,0.0,0.0,0.0,0.0,-21,0,-22
4360,55,0.0,0.0,0.0,0.0,-7,23,-2
4361,0,0.0,0.0,0.0,0.0,-3,-3,-27
4362,45,0.0,0.0,0.0,0.0,1,6,5
4363,7218,0.0,0.0,0.0,0.0,13,-27,-17
4364,55,0.0,0.0,0.0,0.0,-10,8,-7
4365,4621,0.0,0.0,0.0,0.0,-25,-5,-15
4366,4943,0.0,0.0,0.0,0.0,-20,-19,-12
4367,6398,0.0,0.0,0.0,0.0,-27,-16,-12
4368,212,0.0,0.0,0.0,0.0,-27,13,13
4369,24,0.0,0.0,0.0,0.0,-11,-26,-5
4370,1458,0.0,0.0,0.0,0.0,-12,-14,-10
4372,514,0.0,0.0,0.0,0.0,30,-19,-9
4373,383,0.0,0.0,0.0,0.0,17,-26,-11
4374,142,0.0,0.0,0.0,0.0,-1,28,11
4375,367,0.0,0.0,0.0,0.0,-19,28,-2
4376,6638,0.0,0.0,0.0,0.0,6,15,-8
4377,7693,0.0,0.0,0.0,0.0,-24,-13,-26
4378,0,0.0,0.0,0.0,0.0,-22,36,-2
4379,0,0.0,0.0,0.0,0.0,-35,1,5
4380,5763,0.0,0.0,0.0,0.0,0,14,0
4381,7728,0.0,0.0,0.0,0.0,-29,-11,-3
4382,5317,0.0,0.0,0.0,0.0,1,-9,8
4383,93,0.0,0.0,0.0,0.0,-34,13,-28
4384,4239,0.0,0.0,0.0,0.0,-24,-19,-26
4385,7189,0.0,0.0,0.0,0.0,11,4,-8
4387,0,0.0,0.0,0.0,0.0,-29,-3,0
4388,4373,0.0,0.0,0.0,0.0,-6,-18,16
4389,4542,0.0,0.0,0.0,0.0,-24,17,0
4390,3484,0.0,0.0,0.0,0.0,-33,17,29
4391,350,0.0,0.0,0.0,0.0,8,-6,7
4392,736,0.0,0.0,0.0,0.0,28,-2,-5
4393,2107,0.0,0.0,0.0,0.0,29,4,7
4394,4155,0.0,0.0,0.0,0.0,0,-5,-19
4395,2018,0.0,0.0,0.0,0.0,12,-10,-21
4396,32,0.0,0.0,0.0,0.0,25,18,-24
4397,6533,0.0,0.0,0.0,0.0,1,-3,19
4398,915,0.0,0.0,0.0,0.0,0,-19,-35
4399,5350,0.0,0.0,0.0,0.0,-16,21,6
4400,6980,0.0,0.0,0.0,0.0,23,-17,-10
4401,32,0.0,0.0,0.0,0.0,13,-2,-20
4402,5712,0.0,0.0,0.0,0.0,22,6,-14
4403,3263,0.0,0.0,0.0,0.0,-10,26,-42
4404,6878,0.0,0.0,0.0,0.0,-20,32,0
4405,2329,0.0,0.0,0.0,0.0,1,24,-5
4406,332,0.0,0.0,0.0,0.0,-33,-21,-1
4407,5565,0.0,0.0,0.0,0.0,-26,14,-27
4409,2831,0.0,0.0,0.0,0.0,-10,-24,-11
4410,212,0.0,0.0,0.0,0.0,-33,16,21
4411,5028,0.0,0.0,0.0,0.0,-3,-10,3
4412,24,0.0,0.0,0.0,0.0,24,-19,-1
4413,32,0.0,0.0,0.0,0.0,18,28,-10
4414,26,0.0,0.0,0.0,0.0,-14,-15,-2
4415,3495,0.0,0.0,0.0,0.0,-18,-27,22
4416,6658,0.0,0.0,0.0,0.0,-9,25,-14
4418,243,0.0,0.0,0.0,0.0,9,-16,-1
4419,1660,0.0,0.0,0.0,0.0,3,-9,17
4420,1872,0.0,0.0,0.0,0.0,27,-9,-18
4421,0,0.0,0.0,0.0,0.0,-26,-7,17
4422,6964,0.0,0.0,0.0,0.0,-25,22,-2
4423,6110,0.0,0.0,0.0,0.0,0,10,20
4424,39,0.0,0.0,0.0,0.0,-23,6,-19
4426,228,0.0,0.0,0.0,0.0,28,1,10
4427,0,0.0,0.0,0.0,0.0,20,37,7
4428,32,0.0,0.0,0.0,0.0,25,-10,-6
4429,1248,0.0,0.0,0.0,0.0,-8,3,23
4430,2969,0.0,0.0,0.0,0.0,12,-4,-8
4431,1035,0.0,0.0,0.0,0.0,-11,-1,-36
4432,45,0.0,0.0,0.0,0.0,13,12,17
4433,1079,0.0,0.0,0.0,0.0,35,3,-13
4434,7871,0.0,0.0,0.0,0.0,11,-4,-14
4435,3567,0.0,0.0,0.0,0.0,23,3,18
4436,45,0.0,0.0,0.0,0.0,-20,36,-3
4437,652,0.0,0.0,0.0,0.0,-28,-10,-22
4438,8479,0.0,0.0,0.0,0.0,-13,23,-11
4439,3765,0.0,0.0,0.0,0.0,-47,38,-3
4440,1690,0.0,0.0,0.0,0.0,-3,16,2
4441,2486,0.0,0.0,0.0,0.0,-9,-2,7
4442,1326,0.0,0.0,0.0,0.0,-5,10,-35
4443,24,0.0,0.0,0.0,0.0,20,-6,11
4445,1030,0.0,0.0,0.0,0.0,-17,-24,-2
4446,5197,0.0,0.0,0.0,0.0,-11,-5,18
4448,5623,0.0,0.0,0.0,0.0,-41,23,-24
4450,212,0.0,0.0,0.0,0.0,-14,30,19
4451,4199,0.0,0.0,0.0,0.0,0,19,-13
4452,7827,0.0,0.0,0.0,0.0,-19,24,-32
4453,7300,0.0,0.0,0.0,0.0,-35,39,-7
4454,6821,0.0,0.0,0.0,0.0,-20,36,-31
4456,0,0.0,0.0,0.0,0.0,20,31,6
4457,3378,0.0,0.0,0.0,0.0,7,-15,-43
4458,350,0.0,0.0,0.0,0.0,15,1,5
4459,5327,0.0,0.0,0.0,0.0,20,3,-9
4460,1166,0.0,0.0,0.0,0.0,15,0,-43
4462,3545,0.0,0.0,0.0,0.0,13,-2,18
4463,3934,0.0,0.0,0.0,0.0,-6,-30,-22
4464,0,0.0,0.0,0.0,0.0,-30,0,-3
4465,367,0.0,0.0,0.0,0.0,-18,18,-1
4466,3453,0.0,0.0,0.0,0.0,11,-7,-13
4467,7480,0.0,0.0,0.0,0.0,22,4,29
4468,4790,0.0,0.0,0.0,0.0,11,-5,-30
4469,3109,0.0,0.0,0.0,0.0,-2,-17,-12
4471,1906,0.0,0.0,0.0,0.0,-11,-36,-3
4472,6548,0.0,0.0,0.0,0.0,-7,31,9
4473,7247,0.0,0.0,0.0,0.0,-9,24,-11
4476,32,0.0,0.0,0.0,0.0,28,-17,-2
4477,367,0.0,0.0,0.0,0.0,4,38,4
4479,736,0.0,0.0,0.0,0.0,24,5,-13
4480,1485,0.0,0.0,0.0,0.0,-32,28,-6
4481,8671,0.0,0.0,0.0,0.0,22,-16,20
4482,512,0.0,0.0,0.0,0.0,-8,-20,4
4483,6662,0.0,0.0,0.0,0.0,-22,-16,-5
4484,3432,0.0,0.0,0.0,0.0,25,12,6
4485,1692,0.0,0.0,0.0,0.0,-22,0,-22
4486,1,0.0,0.0,0.0,0.0,-9,-9,13
4487,142,0.0,0.0,0.0,0.0,-11,31,-33
4488,6188,0.0,0.0,0.0,0.0,-9,3,-6
4489,4359,0.0,0.0,0.0,0.0,-35,-5,15
4490,5060,0.0,0.0,0.0,0.0,-15,-4,-24
4491,1359,0.0,0.0,0.0,0.0,-24,28,3
4493,1348,0.0,0.0,0.0,0.0,-10,2,-15
4494,3716,0.0,0.0,0.0,0.0,-16,14,-31
4495,1895,0.0,0.0,0.0,0.0,2,-2,-30
4496,3075,0.0,0.0,0.0,0.0,-31,2,0
4497,1,0.0,0.0,0.0,0.0,-8,-12,16
4498,2203,0.0,0.0,0.0,0.0,7,-17,-6
4499,2115,0.0,0.0,0.0,0.0,13,12,15
4500,2573,0.0,0.0,0.0,0.0,-10,11,2
4501,26,0.0,0.0,0.0,0.0,-7,6,10
4502,2160,0.0,0.0,0.0,0.0,22,-18,12
4503,0,0.0,0.0,0.0,0.0,-33,1,-1
4504,5411,0.0,0.0,0.0,0.0,11,-20,25
4505,1000,0.0,0.0,0.0,0.0,-12,11,-13
4506,652,0.0,0.0,0.0,0.0,-24,-4,-10
4507,1229,0.0,0.0,0.0,0.0,11,4,-17
4508,165,0.0,0.0,0.0,0.0,-9,-9,12
4509,829,0.0,0.0,0.0,0.0,8,-14,2
4510,1000,0.0,0.0,0.0,0.0,-10,0,-9
4511,1,0.0,0.0,0.0,0.0,-11,-18,-2
4512,7558,0.0,0.0,0.0,0.0,19,1,28
4513,1001,0.0,0.0,0.0,0.0,-6,3,21
4514,325,0.0,0.0,0.0,0.0,-19,2,-4
4515,24,0.0,0.0,0.0,0.0,14,-19,-12
4516,0,0.0,0.0,0.0,0.0,5,20,9
4517,1226,0.0,0.0,0.0,0.0,-1,29,22
4518,1246,0.0,0.0,0.0,0.0,-37,-11,9
4519,5628,0.0,0.0,0.0,0.0,-28,9,10
4520,1692,0.0,0.0,0.0,0.0,-27,18,-26
4522,3263,0.0,0.0,0.0,0.0,-16,12,-42
4523,2291,0.0,0.0,0.0,0.0,5,13,38
4524,1248,0.0,0.0,0.0,0.0,-13,2,17
4525,3500,0.0,0.0,0.0,0.0,8,16,-1
4526,6315,0.0,0.0,0.0,0.0,27,10,-3
4527,135,0.0,0.0,0.0,0.0,-19,-7,18
4528,2115,0.0,0.0,0.0,0.0,21,4,14
4529,7155,0.0,0.0,0.0,0.0,-38,20,-11
4530,1906,0.0,0.0,0.0,0.0,-10,-33,-10
4531,7696,0.0,0.0,0.0,0.0,-10,-12,7
4532,897,0.0,0.0,0.0,0.0,6,8,28
4533,3788,0.0,0.0,0.0,0.0,-18,-14,2
4534,802,0.0,0.0,0.0,0.0,-17,-19,-5
4535,2066,0.0,0.0,0.0,0.0,2,4,6
4537,4117,0.0,0.0,0.0,0.0,9,-2,6
4538,6887,0.0,0.0,0.0,0.0,17,-30,-24
4539,4590,0.0,0.0,0.0,0.0,10,2,-30
4540,2672,0.0,0.0,0.0,0.0,0,-11,18
4541,24,0.0,0.0,0.0,0.0,14,-9,9
4542,883,0.0,0.0,0.0,0.0,-12,-10,-36
4543,159,0.0,0.0,0.0,0.0,-9,0,33
4544,142,0.0,0.0,0.0,0.0,-9,16,-30
4549,4059,0.0,0.0,0.0,0.0,-9,-9,-10
4551,1610,0.0,0.0,0.0,0.0,36,-2,-1
4552,8852,0.0,0.0,0.0,0.0,-18,1,-14
4553,367,0.0,0.0,0.0,0.0,-22,24,1
4554,670,0.0,0.0,0.0,0.0,-5,-21,15
4555,853,0.0,0.0,0.0,0.0,-2,-23,7
4556,1947,0.0,0.0,0.0,0.0,-13,30,-20
4557,142,0.0,0.0,0.0,0.0,-6,23,-39
4558,45,0.0,0.0,0.0,0.0,-3,3,14
4559,0,0.0,0.0,0.0,0.0,0,-4,-41
4560,64,0.0,0.0,0.0,0.0,13,18,8
4561,2329,0.0,0.0,0.0,0.0,0,32,5
4562,0,0.0,0.0,0.0,0.0,-34,26,-17
4563,0,0.0,0.0,0.0,0.0,-25,27,-7
4564,1454,0.0,0.0,0.0,0.0,6,3,8
4565,0,0.0,0.0,0.0,0.0,-42,-5,3
4566,4598,0.0,0.0,0.0,0.0,2,7,-31
4567,1516,0.0,0.0,0.0,0.0,22,1,19
4568,1246,0.0,0.0,0.0,0.0,-32,-1,10
4569,1448,0.0,0.0,0.0,0.0,-7,19,-22
4570,0,0.0,0.0,0.0,0.0,-24,11,12
4571,24,0.0,0.0,0.0,0.0,11,5,25
4572,3463,0.0,0.0,0.0,0.0,24,-19,0
4573,854,0.0,0.0,0.0,0.0,-23,-8,-34
4575,212,0.0,0.0,0.0,0.0,-16,35,10
4576,541,0.0,0.0,0.0,0.0,-22,32,7
4578,6636,0.0,0.0,0.0,0.0,0,-9,-22
4579,756,0.0,0.0,0.0,0.0,-21,0,-29
4580,3632,0.0,0.0,0.0,0.0,-13,19,-29
4581,4912,0.0,0.0,0.0,0.0,-2,12,-13
4582,2659,0.0,0.0,0.0,0.0,-1,3,-30
4583,1900,0.0,0.0,0.0,0.0,15,-19,-14
4584,40,0.0,0.0,0.0,0.0,-25,-16,16
4585,841,0.0,0.0,0.0,0.0,6,-20,-21
4586,3925,0.0,0.0,0.0,0.0,8,-6,35
4589,0,0.0,0.0,0.0,0.0,12,-1,-33
4590,2349,0.0,0.0,0.0,0.0,-5,35,-24
4592,45,0.0,0.0,0.0,0.0,10,4,20
4593,5852,0.0,0.0,0.0,0.0,-27,-7,9
4596,2406,0.0,0.0,0.0,0.0,3,-5,9
4597,96,0.0,0.0,0.0,0.0,-1,28,-16
4598,7964,0.0,0.0,0.0,0.0,-28,26,20
4599,2928,0.0,0.0,0.0,0.0,-1,-9,-4
4600,150,0.0,0.0,0.0,0.0,-22,-2,-20
4602,6230,0.0,0.0,0.0,0.0,-2,24,-16
4603,6938,0.0,0.0,0.0,0.0,-5,22,-5
4604,36,0.0,0.0,0.0,0.0,-29,1,-15
4605,5895,0.0,0.0,0.0,0.0,-20,26,-32
4606,2865,0.0,0.0,0.0,0.0,15,16,-6
4607,4246,0.0,0.0,0.0,0.0,9,3,11
4608,4222,0.0,0.0,0.0,0.0,17,-3,10
4609,5081,0.0,0.0,0.0,0.0,1,-23,21
4610,64,0.0,0.0,0.0,0.0,0,-11,32
4611,2749,0.0,0.0,0.0,0.0,14,-2,1
4612,5345,0.0,0.0,0.0,0.0,4,21,9
4613,5498,0.0,0.0,0.0,0.0,16,9,-26
4614,853,0.0,0.0,0.0,0.0,9,-19,2
4615,212,0.0,0.0,0.0,0.0,-40,18,27
4616,142,0.0,0.0,0.0,0.0,15,25,5
4617,295,0.0,0.0,0.0,0.0,-30,21,-8
4618,2831,0.0,0.0,0.0,0.0,-10,-25,-4
4619,3134,0.0,0.0,0.0,0.0,-4,-15,-19
4620,8749,0.0,0.0,0.0,0.0,-3,12,37
4621,5659,0.0,0.0,0.0,0.0,0,-9,3
4622,2050,0.0,0.0,0.0,0.0,0,5,-37
4624,0,0.0,0.0,0.0,0.0,2,-27,-13
4625,7307,0.0,0.0,0.0,0.0,2,-16,-17
4626,169,0.0,0.0,0.0,0.0,14,17,-5
4627,26,0.0,0.0,0.0,0.0,-19,11,23
4628,0,0.0,0.0,0.0,0.0,-30,14,-18
4630,383,0.0,0.0,0.0,0.0,17,-18,-8
4631,4577,0.0,0.0,0.0,0.0,0,4,-8
4632,6984,0.0,0.0,0.0,0.0,-24,24,-28
4633,3838,0.0,0.0,0.0,0.0,-10,-3,-15
4634,463,0.0,0.0,0.0,0.0,-26,15,-1
4635,294,0.0,0.0,0.0,0.0,-5,-17,-1
4637,93,0.0,0.0,0.0,0.0,-31,28,-21
4638,5315,0.0,0.0,0.0,0.0,13,3,-1
4639,3574,0.0,0.0,0.0,0.0,12,-7,25
4640,212,0.0,0.0,0.0,0.0,-36,10,18
4641,78,0.0,0.0,0.0,0.0,5,7,3
4642,3102,0.0,0.0,0.0,0.0,5,0,21
4643,5826,0.0,0.0,0.0,0.0,-13,-4,-25
4644,3378,0.0,0.0,0.0,0.0,9,-16,-40
4645,8115,0.0,0.0,0.0,0.0,-37,24,22
4646,45,0.0,0.0,0.0,0.0,0,-1,14
4647,3656,0.0,0.0,0.0,0.0,-28,-1,10
4648,883,0.0,0.0,0.0,0.0,5,2,-39
4649,32,0.0,0.0,0.0,0.0,24,-13,0
4650,7154,0.0,0.0,0.0,0.0,-6,-18,-19
4652,3375,0.0,0.0,0.0,0.0,18,-15,-29
4653,0,0.0,0.0,0.0,0.0,-27,9,-14
4655,5396,0.0,0.0,0.0,0.0,-16,-20,-5
4656,101,0.0,0.0,0.0,0.0,-15,12,5
4657,8847,0.0,0.0,0.0,0.0,11,3,-40
4658,295,0.0,0.0,0.0,0.0,-35,22,-3
4659,6653,0.0,0.0,0.0,0.0,-19,12,23
4660,8341,0.0,0.0,0.0,0.0,2,29,11
4661,5315,0.0,0.0,0.0,0.0,12,-3,-7
4662,261,0.0,0.0,0.0,0.0,19,-16,-3
4663,1887,0.0,0.0,0.0,0.0,-19,30,10
4664,5561,0.0,0.0,0.0,0.0,0,-10,-4
4665,32,0.0,0.0,0.0,0.0,21,-20,-12
4666,142,0.0,0.0,0.0,0.0,-7,22,-23
4667,1910,0.0,0.0,0.0,0.0,6,-23,13
4668,0,0.0,0.0,0.0,0.0,0,3,3
4669,7474,0.0,0.0,0.0,0.0,8,15,0
4670,1016,0.0,0.0,0.0,0.0,-16,-12,-14
